"keyword","page","category","age","title","nickname","likes","sourceUrl"
"노인","20","일반/기술","20일 전","노인 또는 스마트폰 사용이 어려운 인원을 위해 자녀또는 가족이 신청하여 투약 또는 돌봄, 심부름, 말동무를 해 줄수있는 서비스업","이재천","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","혼자 사는 청년 및 노인을 위한 스마트 건강관리 서비스","양지민대구대","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","독거노인의 응급 상황 발생 시 빠른 구조가 어려운 문제를 낙상 감지 및 자동 신고 기능이 탑재된 스마트 팔찌 방식으로 해결하는 서비스","준수임","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","모범과 책임감 있는 노인 세상 만들기","다개않다","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","노인 증가 이상 감지 AI","제일좋아","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","독거노인 도움솔루션 >외로움, 위험감지, 약복용안내, 손님방문 안내, 그밖에 일상적인 대화가 가능한 로봇대여 서비스 및 관리 구독서비스 금액별 서비스제공 등","매운당근","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","독거노인용 자동 약 복용 기계","상노","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","노인을 위한 안전 조명 지팡이","kjhoon","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","20일 전","일자리 찾는 노인과 가게 광고 원하는 소상공인을 앱에서 연결→길거리에서 노인이 피켓 등 광고판 노출→IoT와 노인의 스마트폰GPS으로 광고활동 측정→옥외광고도 데이터로 광고비산출","류다휘","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","21일 전","AI가 변기에서 배변을 자동 분석해 사용자의 건강 상태를 알려주는 스마트 헬스케어 비데 플랫폼","남양주노인","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","20","일반/기술","21일 전","1인 가구와 독거 노인을 위한 병원 동행 서비스","홍예린응급구조학과","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=19"
"노인","21","로컬","21일 전","실버캐어 서비스 노인복지 편의성확대","홍경수","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","21일 전","서울시 독거노인을 위한 건강상태 기반 맞춤형 도시락 및 식습관 관리 서비스","재활과학융합센터","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","21일 전","동파·누수·노인복지·주택관리를 물로 해결하는 스마트 홈 플랫폼입니다.","최동희700","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","21일 전","척수, 하반신 장애 및 관절염 노인을 위한 맞춤형 유산소 운동 기구","건강팩터","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","21일 전","노인의 신체 기능과 마음 건강을 동시에 회복시키는 통합 케어 서비스","나원숙","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","21일 전","독거노인 및 고령가구의 응급 알림 자동 전송","정상덕","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","22일 전","노인 상담을 주 업무로 하면서 1주일에 2번 식사도 제공하고 영어기초 수업도 하면서 1주일에 1시간정도는 댄스를 가르쳐드리는 노인쉼터를 운영하고 싶습니다","ace0511","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","로컬","22일 전","( 우리동네 시니어버디 ) AI 기술과 이웃의 연대로 노인 고독사를 예방하는 맞춤형 시니어 매칭 솔루션입니다.","집가고싶당","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","22일 전","사회복지영영자로로 노인인구 늘어나 치매예방에 도움이 되는 원예힐링 시간을 만들어 어르신들의 인지기능 이나 치매예방에 도움이되는 원예활동과 게임 노인 미술치료 동화구연 인지 활동 ㅇ","김선례","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","로컬","22일 전","온기(On-Gi): 전공 대학생과 독거노인을 잇는 AI 기반 맞춤형 정서지원 솔루션","배남우","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","로컬","22일 전","버려지는 골판지상자를 재생 가능한 포장지로 노인 일자리 창출","longwin2000","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","21","일반/기술","22일 전","독거노인 대상 웨어러블과 24시간 관제로 낙상·위급상황을 즉시 대응하고, 가족에게 안심을 제공하는 스마트 돌봄 서비스.","인생어게인","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=20"
"노인","22","일반/기술","22일 전","독거 어르신(노인)이 쓰다듬는 것만으로 혈당을 측정해주는 반려동물로봇으로, '능동적 행동 없이도 비침습으로 감지하고 지켜주는 지능형 보호자'입니다.","피터팬38_지도사","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","로컬","23일 전","지역 농산물과 소비자을 연결하는 스마트 우유배달 주머니, 사회적 약자의 위험을 알립니다( 노인, 취약계층, 어린이 가장, 주거취약자 )","왔슈","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","24일 전","독거노인과 대화하며 건강 상태를 체크하고, 이상 징후 시 병원 예약과 자녀 연락, 약 복용 확인","가면토끼","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","24일 전","""휠체어 유니코드(Unicode)를 입다"" 장애인 및 노인, 휠체어로 이동하는 사회적 약자들이 스마트폰을 이용해 엘리베이트 탑승이 용이하게 함.","반지제왕","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","25일 전","임상병리적 검사 수치를 기반으로 70대 노인의 영양 상태와 약물 대사 능력을 분석하여, 간·신장 무리를 최소화하는 맞춤형 복약 및 영양 가이드 서비스입니다.","영숙79","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","로컬","25일 전","지역사회와 함께 만들어가는 협업 기반 노인돌봄 자원봉사자 교육 플랫폼 ""미도 : 美道""","아린사랑","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","혼자사는 고령층 노인들을 위한 건강상태나 미아가됫을경우 사고가났을경우를 대비한 스마트워치 설정해놓으면 119나 복지센터로 자동으로 연결되도록 하는 시스템","khszoro","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","누구나 팬들이 직접 만들고 검증한 AI 페르소나와 대화할 수 있는 위키 플랫폼입니다","플러터깎는노인","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","실버카와 지팡이를 결합한 노인 친화적 신개념 아이디어","젠메딕","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","‘노인과 바다’를 재해석한 SEA:NIOR는 시니어의 경험과 창작을 AI 기반으로 콘텐츠화하고, 수익과 사회참여로 연결하는 시니어 창작 생태계 플랫폼입니다.","seanior","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","노인 친화형 AI카페","봉봉진","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","22","일반/기술","한 달 전","노인 건강을 위한 지역 요양원 연계 '노인 재가복지' 연계 플랫폼","요양보호사12년","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=21"
"노인","23","로컬","한 달 전","의료돌봄통합서비스 65세 이상 노인들에게 재가서비스를 받으면 엘상생활에 불편함이 없이 생활하고 자녀들의 부모에대한 걱정을 덜어주는 서비스 사업","여니0503","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","음성 인식 (텔레폰 모양 수화기) 노인/시각장애 친화 AI 상담식 키오스크","고은삐","7","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","노인 디지털 동반자 (AI 손주) ai 손주가 매일 건강체크 ,외로움 및 운동을 도와줍니다. 앱 안에 있는 커뮤니티를 통해 다른 지역,다른나이대의 노인분들과 이야기 및 일상공유","luybnuy","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","거동 불편한 독거노인·장애인을 위한 방문 수거·배달 세탁 대행 서비스","문주령","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","독거노인 움직임 센서 간편보급형","adonis","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","​당뇨와 고혈압이 있는 노인도 맛있고 건강하게 먹을 수 있는 식단을 안내하는 어플","ksj1220","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","Wi-Fi 모듈 기반 AI 노인 낙상 감지 및 응급 알림 시스템","정주빈","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","로컬","한 달 전","노인과 청년을 위한 매칭 시스템","박비둘기","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","유기묘 돌봄과 노인 일자리를 연계하여 정서적 교감과 실무적 케어를 동시에 실현하는 세대 융합형 '실버 캣 가디언(Silver Cat Guardian)' 프로젝트","14","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","일반/기술","한 달 전","와이파이 신호만으로 독거노인 낙상을 자동 감지해 보호자와 응급기관에 즉시 알리는 비접촉 AI 안전 케어 시스템","thinking","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","로컬","한 달 전","AI와 스마트 링, 요양보호사 연계를 통해 독거노인의 고독사를 사전에 예방하는 통합 돌봄 시스템","15761576","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","23","로컬","한 달 전","노인들의 현 생활터전에서 통합적인 의료, 생활의 지원 및 일자리사업을 통해 경제적, 정서적 안정 및 경제적안정을 도모할 수있는 공간 및 사업","익산노인복지","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=22"
"노인","24","로컬","한 달 전","“순자도 가능한 잠깐일자리”는 경비·청소 중심의 노인 일자리 한계를 개선하고, 고령층이 부담 없이 참여하는 초단기 생활형 지역 일자리 매칭 플랫폼입니다.","윤익수","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","쉬었음 청년과 독거노인을 잇는 '유료 손주 서비스'","류아현","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","장애인 분 들과 노인 분 들의 배변에 도움을 주는 기계 , 로봇 개발 및 수출입","65호랑이","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","로컬","한 달 전","칠곡할매 떡공방 사업(지역상생프로젝트)-지역농산물 소비촉진,노인일자리 창출,지역문화자산(칠곡할매 시/서체)이용=>경제적 가치를 창출하는 비지니스 모델로의 전환","골든트리","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","""아이·노인·장애인 등 가족 구성원의 안전을 실시간 감지하고 보호자·기관과 즉시 연결하는 예방 중심 AI 가족 안전 플랫폼 [Guardians of Family] 통합 앱서비스""","한동훈","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","로컬","한 달 전","노인의 심리·정서 상태에 기반한 1:1 맞춤형 정서 지지 서비스: 리스닝 케어","dani사회복지사","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","한명인 노인도 1000평 노지를 농사 짓는 큰 도움을 주는 저렴한 AI 자율 농기계","야만농부","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","아이와 노인을 위한 접이식 침대가드. 기존 침대에 설치가 가능하여 가드형 침대로 바꾸지 않고 간단한 설치로 낙상을 예방합니다.","정예빈","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","치매 노인 보호를 위한 투약 관리 시스템 및 실시간 위험 관리 시스템","yongjc","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","로컬","한 달 전","지역사회 노인, 직장인, 소아청소년을 위한 저렴하면서 전문적인 운동 그룹 코칭","뽀로리맘","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","로컬","한 달 전","AI 기반 식단 분석을 활용한 자취생 및 독거노인을 위한 맞춤형 건강 밀키트 정기배송 서비스","참바위","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","24","일반/기술","한 달 전","독거노인의 긴급상황시 누를 수 있는 버튼이 있는 팔찌","아디이어","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=23"
"노인","25","일반/기술","한 달 전","돌봄의민족이라는 플랫폼. 아기돌봄, 노인 돌봄을 희망하는 사람들이 원하는 시간대를 주문하면 대기하던 도우미들이 배달라이너처럼 콜을 잡아서 돌봄을 제공하는 시스템","믄데","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","한 달 전","유아, 노인 및 긴급상황 등을 위한 태양열 자가충전 스마트태그","이하진","4","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","한 달 전","노인 사회 취약계층 에게 일자리를!","aud","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","혼자 사시는 독거노인을 위해 곁에두는 AI로봇친구","지녕잉","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","로컬","2달 전","<진지> - 독거노인을 위한 도시락 반찬 플랫폼","절세미녀","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","지역 기반 모바일 협동 게임으로 고립된 청년과 노인을 연결시켜 온라인 소통을 넘어 주기적인 모임을 만들어 만남까지 이어주는 통합 플랫폼 입니다.","게임둥이","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","로컬","2달 전","노인일자리 창출을 위해 각 노인회관을 기반으로 월구독 분리수거 서비스 사업을 도전하고 싶습니다. 맞벌이 나 바쁜가정에서 분리수거를 못해 집에 쌓아두는 대신 분리대행서비스","여우장군","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","Ai치매 및 노인 맞춤 프로그램 설계 및 실행, 찾아가는 1:1 매칭 돌봄 및 재활서비스 까지 연계","윌크","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","AI 기반 ‘비접촉식 노인 생활 안전 모니터링 시스템’","보현","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","카메라 없이 레이더와 AI로 독거노인 낙상을 감지하고 가족 혹은 요양사에게 즉시 알림을 전송하는 스마트 안전 케어 플랫폼","김형경","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","센서 기반으로 독거노인의 안전을 실시간 감지하고, 위급 상황을 빠르게 알리는 비의료 안심돌봄 서비스입니다","정진일","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","25","일반/기술","2달 전","농업 부산물 기반 친환경 소재로 노인 냄새 '가령취' 문제를 해결하는 고령사회 맞춤형 환경 솔루션 사업","최준열","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=24"
"노인","26","일반/기술","2달 전","노인 전용 스포츠 교육 콘텐츠 IP 사업화 / 취약계층에게 새로운 양질의 일자리를, 노인에게는 양질의 교육을 주는 선순환체계 구축","hbt","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","""비대면 감정 분석 AI를 활용한 독거노인 맞춤형 말벗 및 인지 케어 서비스, [마음 잇기(Mind-Link)]""","전지은","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","로컬","2달 전","장애인과 비장애인, 노인과 청년 모두 한곳에서 일할 수 있는 회사. 보호자들도 언제든 드나들수 있는 이커머스 회사를 장애라는 장벽이 없는 곳으로 만들고 싶습니다.","에릭사티","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","노인과 대화상대를 매칭해주는 앱","아시앤다","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","See near (시니어), 노인의 자존감과 보호자의 안심을 잇는 스마트 복약 공유 플랫폼","정예담","7","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","AI 기술적용한 고령화 노인(일반인) 이동 모빌리티 백","cykim","9","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","로컬","2달 전","구독형 노인돌봄 서비스","미니미니다","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","로컬","2달 전","노인 모임을 개최해서 다양한 문화지원","하이든","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","국내 유일의 점토 기반 촉각·운동·회상 통합 모델을 통해 노인의 존엄한 인지 회복과 사회적 유대감을 실현하는 통합 인지재활 솔루션입니다.","장성용","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","로컬","2달 전","노인부터 어린이까지 우리만의 연극 영화를 만든다.","슈가프레임","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","로컬","2달 전","노인과 아파트, 노인 빈곤률 해결을 위한 방안","황윤재","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","26","일반/기술","2달 전","고령화 사회 요양원·노인복지 교육용 경영 시뮬레이션 게임","안현준","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=25"
"노인","27","일반/기술","2달 전","노인인구증가대비 노인복지예산의 감소를 효율적이고, 합리적인 시스템화","언젠가는","2","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","""Wi-Fi 신호 분석 기반의 비접촉·무구속형 독거노인 생체신호 모니터링 및 응급 감지 솔루션""","상훈","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","노인 낙상 예방 스마트 슬리퍼","hero","8","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","초고령사회! 유휴 요양보호사를 활용하여 고립된 노인을 연결하는 플랫폼기반 비대면 정서 케어 말벗 서비스","최양예","4","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","도시 안 중소형 스마트농장을 통한 지역 내 신선 먹거리 제공 및 수입 농수산물 대체, 은퇴 후 사업거리 제공, 노인 일자리 제공을 생각 중입니다","해운대장인","1","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","운동초보자 와 노인분들을 위한 운동 부위에 따른 자극 감지용 센서와 운동 앱 개발","고동수","3","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"노인","27","일반/기술","2달 전","카메라 없이 Wi-Fi 전파만으로 독거노인의 낙상과 생체신호를 24시간 무자각 모니터링하는 '사생활 보호 AI 돌봄 레이더","정호영","37","https://www.modoo.or.kr/idea/list?keyword=%EB%85%B8%EC%9D%B8&page=26"
"고령","1","일반/기술","4일 전","“온디바이스 비전 AI 기반으로 고령자의 낙상·이상행동·생활 패턴을 실시간 감지하여 보호자와 연결하는 스마트 돌봄 Physical AI 솔루션”","얼룩이","1","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","고령자 부모 퇴원 후 2주, 자녀가 해야 할 일을 대신 정리·추적하는 대행시스템","김학도","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","초고령사회 대응을 위한 시니어 건강증진 및 노인정 운동공간 재구성","발리","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","로컬","4일 전","리프롬은 고령자의 순환·근막 유연성·근육 사용을 돕는 시니어 회복 케어 프로그램입니다.","리프롬","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","전국 45만 대 키오스크 앞에서 멈춘 중장년·고령층(60대+ 77.7%)에게 음성 한 줄로 디지털 접근권을 돌려주는 AI 솔루션, 키오스크톡","권보름","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","고령층 보행 보조를 위한 웨어러블 소프트 로봇","땅따먹기","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","고령·1인 점포가 많은 전통시장의 온라인 판매 운영을 대행하고, 전통시장 상품도 새벽배송으로 받을 수 있게 만드는 디지털 운영 대행 및 유통 플랫폼","다리우스","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","부드러운 한끼 - 고령친화식","승후니훈","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","연하곤란 고령자가 죽·무스 중심 식사에서 벗어나, 삼키기 쉬운 물성으로 섭취할 수 있도록 만든 메뉴 인지형 연하식 HMR","준민리","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","초고령사회에서 AI에이전트와 B2G기반의 시니어 케어 및 청년일자리창출 통합어플리케이션을 통해 다양한계층에 생산적인 삶을제공합니다.","리치서준","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","고령 농업인의 농약 사고를 줄이기 위한 농약 작업 안전·응급대응 통합 패키지","팜가드","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","1","일반/기술","4일 전","디지털 네이티브도 늙으면 취약해진다. 현재·미래 고령층의 디지털 격차와 공통 취약점을 데이터로 추적해 AI 시대의 고령 소외를 예측한다.","이지브로","1","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9"
"고령","2","일반/기술","4일 전","AI가 부모님의 바이탈을 판별해 응급상황을 떨어져 사는 가족에게 즉시 알리고, 일상 건강관리와 정서적 교류까지 함께하는 이너웨어 웨어러블 기반 고령자 원격부양 앱 '위듀'","헴록","1","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","로컬","4일 전","고흥 특산물과 관광 스토리를 담은 고령친화형 한입 쌀쿠키 브랜드 ‘고흥한입’","최현아91","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","일반/기술","4일 전","'학습지 선생님'이 아이를 찾아가듯, '놀이 선생님'이 어르신 곁으로 — 고령 독거노인을 위한 방문형 인지·정서 케어 서비스 플랫폼 ‘Play-mate’ (학습지 교사 방문 모델을","hj5","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","일반/기술","4일 전","이음 케어는 고령 독거 어르신의 생활 패턴 변화를 AI가 조기에 감지해, 고독사 위험으로 이어지기 전 가족·지자체·돌봄 담당자에게 알림을 제공하는 비대면 안심 돌봄 서비스입니다.","이재혜","1","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","로컬","4일 전","놀이처럼 즐기며 신체활동과 치매예방을 돕는 고령층 맞춤 활동형 교구","게이트","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","일반/기술","4일 전","고령자 및 몸이 불편한 모든 사람들의 안전관리 스마트홈 시스템","손지효","1","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","일반/기술","4일 전","고령자를 위한 음성 AI 복약관리 서비스","간절한그놈","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","로컬","4일 전","고령층 디지털 정보격차 해소를 위한 시니어 디지털 생활 지원 서비스","옆집친구딸","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
"고령","2","일반/기술","4일 전","720만 낚시 시장의 아날로그 예약 관행을 혁신하는 고령 선장 맞춤형 예약 자동화 SaaS 플랫폼, '오케이피싱'","ironman47","0","https://www.modoo.or.kr/idea/list?keyword=%EA%B3%A0%EB%A0%B9&page=1"
